"tiend_d","plaz_cv","nvlscc_","entrn_d","mts2vn_","prtsrf_","cjnsst_","sgmnt__","ld_bcc_","dataset","met_vnt","prcntj_","vnt_prm","dst_crc","nm_scls","nm_brrt","num_spr","nm_frmc","num_fcn","nm_stbl","nm_gsln","num_cmp","cvegeo","cve_ent","cve_mun","cve_agb","ambito","nom_ent","nom_mun","p6a11_n","p12a14n","p18ym_p","grapros","pocupad","pea","pder_ss","pobtot","p_18yms","p_18a24","p_60yms","pob0_14","pb15_64","pb65_ms","tothog","pobhog","vivtot","tvivhab","tvivpar","vvpr_hb","prom_cp","vph_ntr","lq_oxxo","lq_sevn","lq_brrt"
463,4,"CD","Hogar",117.62,13,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,689104.968571429,653.469317000272,4,5,0,0,0,58,0,0,"1902600011122","19","26","1122","Urbana","Nuevo León","Guadalupe",14,14,2242,9.98,3594,3680,5242,6940,5124,836,766,1505,5049,386,1857,6940,2070,1857,2058,1845,3.74,1398,1.58944444444444,0,0.964423700246337
592,4,"C","Hogar",104.63,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.5,741405.257619048,750.929337957992,1,6,0,0,0,18,0,0,"1902600012563","19","26","2563","Urbana","Nuevo León","Guadalupe",4,0,1538,13.38,1356,1370,2283,2676,1866,314,133,656,1948,72,763,2676,1071,763,1064,756,3.51,671,0.988214883943527,0,1.0579156348732
454,4,"C","Hogar",133.34,13,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,791123.89047619,329.258812162852,7,6,0,0,0,44,0,0,"1902600012667","19","26","2667","Urbana","Nuevo León","Guadalupe",7,4,335,11.5,381,396,695,778,514,85,30,213,547,18,229,778,249,229,213,193,3.4,201,0.988214883943527,0,1.0579156348732
313,4,"C","Hogar",101,13,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,735992.915714286,438.437659702135,3,14,0,0,0,149,1,1,"1902600012633","19","26","2633","Urbana","Nuevo León","Guadalupe",7,0,1108,11.23,1197,1240,1914,2429,1825,353,313,481,1736,212,653,2429,732,653,714,635,3.72,513,0.432344011725293,1.38211178045515,1.07995554393305
342,4,"C","Hogar",90,10,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1075872.66,653.469317000272,4,18,0,0,0,145,0,0,"1902600011654","19","26","1654","Urbana","Nuevo León","Guadalupe",5,14,857,8.99,1778,1839,2783,3737,2768,505,535,763,2605,369,1039,3733,1165,1040,1154,1029,3.59,631,1.0248154352007,0,1.05138529144805
343,4,"C","Hogar",113,11,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1203359.27666667,456.267798849624,9,11,1,1,0,373,0,1,"1902600011620","19","26","1620","Urbana","Nuevo León","Guadalupe",5,8,2087,10.74,2426,2471,3854,4814,3725,492,1024,904,3389,521,1400,4814,1542,1400,1517,1375,3.44,1087,0.532115706738822,1.70106065286788,1.04435261391328
343,4,"C","Hogar",113,11,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1203359.27666667,456.267798849624,9,11,1,1,0,373,0,1,"1902600011620","19","26","1620","Urbana","Nuevo León","Guadalupe",5,8,2087,10.74,2426,2471,3854,4814,3725,492,1024,904,3389,521,1400,4814,1542,1400,1517,1375,3.44,1087,1.36238095238095,0,0.985619825526477
542,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,986594.3,433.471871825552,5,19,0,0,0,116,0,0,"1903100011620","19","31","1620","Urbana","Nuevo León","Juárez",8,15,650,9.23,1591,1628,2763,3588,2171,365,82,1229,2309,50,1009,3588,1260,1009,1156,905,3.56,530,0.532115706738822,1.70106065286788,1.04435261391328
542,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,986594.3,433.471871825552,5,19,0,0,0,116,0,0,"1903100011620","19","31","1620","Urbana","Nuevo León","Juárez",8,15,650,9.23,1591,1628,2763,3588,2171,365,82,1229,2309,50,1009,3588,1260,1009,1156,905,3.56,530,1.36238095238095,0,0.985619825526477
543,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1212022.43714286,613.000807430995,7,22,1,0,0,116,0,0,"1903100011033","19","31","1033","Urbana","Nuevo León","Juárez",10,14,535,9.56,1206,1241,2087,2618,1601,297,65,802,1777,39,694,2618,967,694,966,693,3.77,416,0.518297101449275,0,1.06441411732873
544,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,95.2,648656.829047619,614.165848238597,0,6,0,0,0,20,0,0,"1903100011777","19","31","1777","Urbana","Nuevo León","Juárez",90,50,1925,9.49,4172,4281,6879,9252,5710,1143,159,3143,6026,83,2679,9252,3857,2679,3523,2345,3.45,816,1.28873873873874,0,0.992494244536252
532,4,"B","Hogar",117.655882352941,13,9.16666666666667,"Barrio Competido","UT_DENSIDAD","TRAIN",490000,81,596705.723809524,509.824749756271,0,10,1,0,0,52,0,0,"1903100011870","19","31","1870","Urbana","Nuevo León","Juárez",53,18,1192,9.98,2086,2139,3553,4493,2854,555,76,1443,2937,49,1419,4493,1900,1419,1784,1303,3.17,827,3.45875209380235,2.76422356091031,0.462838090257023
532,4,"B","Hogar",117.655882352941,13,9.16666666666667,"Barrio Competido","UT_DENSIDAD","TRAIN",490000,81,596705.723809524,509.824749756271,0,10,1,0,0,52,0,0,"1903100011870","19","31","1870","Urbana","Nuevo León","Juárez",53,18,1192,9.98,2086,2139,3553,4493,2854,555,76,1443,2937,49,1419,4493,1900,1419,1784,1303,3.17,827,1.83397435897436,0,0.941597103790803
531,4,"C","Hogar",119,13,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,797987.551428571,247.638881740725,6,11,1,0,0,115,0,0,"1902600010641","19","26","0641","Urbana","Nuevo León","Guadalupe",6,6,835,9.02,1398,1423,2303,2917,2227,335,627,551,1880,486,815,2917,898,815,878,795,3.58,507,1.53722315280104,0,0.959960483496048
531,4,"C","Hogar",119,13,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,797987.551428571,247.638881740725,6,11,1,0,0,115,0,0,"1902600010641","19","26","0641","Urbana","Nuevo León","Guadalupe",6,6,835,9.02,1398,1423,2303,2917,2227,335,627,551,1880,486,815,2917,898,815,878,795,3.58,507,0.794722222222222,0,1.03861013872682
546,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.5,919062.59952381,534.075265912029,0,18,1,0,0,83,0,0,"1903100011743","19","31","1743","Urbana","Nuevo León","Juárez",6,9,448,9.46,1030,1053,1576,2096,1301,322,38,704,1375,17,610,2096,970,610,945,585,3.44,258,0.614889261120417,0,1.12452513780966
546,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.5,919062.59952381,534.075265912029,0,18,1,0,0,83,0,0,"1903100011743","19","31","1743","Urbana","Nuevo León","Juárez",6,9,448,9.46,1030,1053,1576,2096,1301,322,38,704,1375,17,610,2096,970,610,945,585,3.44,258,0.627412280701754,0,1.05422833630166
547,4,"B","Base",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,23.8,429422.772857143,160.255131935456,4,6,0,0,0,103,2,1,"1903100010069","19","31","0069","Urbana","Nuevo León","Juárez",15,15,804,8.66,1562,1610,2546,3538,2631,422,686,655,2298,505,997,3538,1263,997,1257,991,3.55,547,1.64425287356322,1.97310344827586,0.920935098378465
529,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,85.7,605824.012857143,524.94121047713,5,15,1,0,0,81,0,2,"1903102240961","19","31","0961","Urbana","Nuevo León","Juárez",5,16,451,8.68,1109,1135,1688,2261,1574,315,200,525,1579,122,611,2261,719,611,718,610,3.7,327,0.691750418760469,0,1.11081141661686
529,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,85.7,605824.012857143,524.94121047713,5,15,1,0,0,81,0,2,"1903102240961","19","31","0961","Urbana","Nuevo León","Juárez",5,16,451,8.68,1109,1135,1688,2261,1574,315,200,525,1579,122,611,2261,719,611,718,610,3.7,327,1.0145390070922,2.43489361702128,0.970737439691485
527,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,890228.74047619,543.601007590946,4,13,0,0,0,76,0,0,"1903100010181","19","31","0181","Urbana","Nuevo León","Juárez",10,11,1034,10.2,1710,1731,2571,3115,2212,399,251,748,2254,113,907,3115,1184,907,1168,891,3.43,640,3.45875209380235,11.0568942436412,0
527,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,890228.74047619,543.601007590946,4,13,0,0,0,76,0,0,"1903100010181","19","31","0181","Urbana","Nuevo León","Juárez",10,11,1034,10.2,1710,1731,2571,3115,2212,399,251,748,2254,113,907,3115,1184,907,1168,891,3.43,640,0.851488095238095,0,1.03331110740679
524,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1303592.52428571,405.869535704365,6,27,1,1,0,147,0,0,"1903100011777","19","31","1777","Urbana","Nuevo León","Juárez",90,50,1925,9.49,4172,4281,6879,9252,5710,1143,159,3143,6026,83,2679,9252,3857,2679,3523,2345,3.45,816,1.28873873873874,0,0.992494244536252
551,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1219389.80380952,496.202983423283,0,19,1,0,0,121,0,0,"1903100012046","19","31","2046","Urbana","Nuevo León","Juárez",5,6,520,10.43,767,778,1268,1566,1015,243,28,487,1067,12,476,1566,564,476,492,404,3.29,245,0.838485356073296,2.01034440793477,0.972427502762231
551,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1219389.80380952,496.202983423283,0,19,1,0,0,121,0,0,"1903100012046","19","31","2046","Urbana","Nuevo León","Juárez",5,6,520,10.43,767,778,1268,1566,1015,243,28,487,1067,12,476,1566,564,476,492,404,3.29,245,0.596041666666667,0,1.05715674834695
301,4,"C","Hogar",120,10,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1313046.48857143,484.899092342013,0,1,0,0,0,20,0,0,"1902600012525","19","26","2525","Urbana","Nuevo León","Guadalupe",10,6,3831,13.72,2836,2898,5169,6162,4290,796,363,1481,4455,226,1766,6162,2047,1766,2036,1755,3.49,1687,2.96464465183058,2.1060750940269,0.587730908262887
552,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,76.2,645180.11047619,433.471871825552,3,12,0,0,0,93,0,0,"1903100011620","19","31","1620","Urbana","Nuevo León","Juárez",8,15,650,9.23,1591,1628,2763,3588,2171,365,82,1229,2309,50,1009,3588,1260,1009,1156,905,3.56,530,0.532115706738822,1.70106065286788,1.04435261391328
552,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,76.2,645180.11047619,433.471871825552,3,12,0,0,0,93,0,0,"1903100011620","19","31","1620","Urbana","Nuevo León","Juárez",8,15,650,9.23,1591,1628,2763,3588,2171,365,82,1229,2309,50,1009,3588,1260,1009,1156,905,3.56,530,1.36238095238095,0,0.985619825526477
344,4,"C","Hogar",113.11,10,12,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,95.2,939972.991428571,175.339173768058,5,10,0,0,1,224,0,0,"1902600012050","19","26","2050","Urbana","Nuevo León","Guadalupe",11,12,1295,9.35,2022,2079,2871,4134,3091,506,745,846,2745,543,1096,4132,1208,1097,1141,1030,3.77,769,0.628864017054972,0,1.12203173395642
517,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,771030.527619048,601.611481088209,1,15,1,0,0,44,0,0,"1903100011457","19","31","1457","Urbana","Nuevo León","Juárez",26,27,648,9.33,1388,1431,2338,3059,1901,313,90,1013,1991,55,901,3059,1274,901,1108,735,3.4,487,1.45631667107467,0,0.97439597948847
517,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,771030.527619048,601.611481088209,1,15,1,0,0,44,0,0,"1903100011457","19","31","1457","Urbana","Nuevo León","Juárez",26,27,648,9.33,1388,1431,2338,3059,1901,313,90,1013,1991,55,901,3059,1274,901,1108,735,3.4,487,0.745052083333333,0,1.04324679113186
515,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,95.2,1005477.12904762,520.510569326963,4,10,1,1,0,101,0,1,"1903100010919","19","31","0919","Urbana","Nuevo León","Juárez",19,14,1037,9.43,2142,2176,3404,4526,3026,664,187,1174,3243,109,1248,4526,1525,1248,1516,1239,3.63,832,1.36238095238095,1.63485714285714,0.953825637606268
558,4,"C","Hogar",108.4,13,6,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,657358.274285714,8.1991306378175,4,6,2,0,0,187,2,1,"1902600012313","19","26","2313","Urbana","Nuevo León","Guadalupe",5,8,678,9.31,1278,1317,1927,2567,1888,303,407,541,1757,269,729,2567,887,729,881,723,3.52,456,1.53722315280104,2.45708760969805,0.822823271568041
561,4,"C","Hogar",117.26,13,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,876795.832380952,653.12947921505,8,9,0,0,0,175,0,0,"190260001214A","19","26","214A","Urbana","Nuevo León","Guadalupe",18,20,864,8.91,1677,1707,2585,3578,2612,431,537,781,2435,362,959,3578,1134,959,1122,947,3.73,595,0.691750418760469,0,1.11081141661686
508,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1549686.50190476,436.992221756277,6,22,0,0,0,116,0,0,"1903100011993","19","31","1993","Urbana","Nuevo León","Juárez",34,20,1193,9.8,2210,2249,3192,4414,2887,668,81,1345,3036,33,1366,4414,2016,1366,1832,1182,3.23,693,0.768611576400521,0,1.09709769542405
508,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1549686.50190476,436.992221756277,6,22,0,0,0,116,0,0,"1903100011993","19","31","1993","Urbana","Nuevo León","Juárez",34,20,1193,9.8,2210,2249,3192,4414,2887,668,81,1345,3036,33,1366,4414,2016,1366,1832,1182,3.23,693,0.518297101449275,0,1.06441411732873
335,4,"C","Hogar",119.72,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1138183.52190476,451.990861440722,0,2,0,0,0,22,0,0,"1902600012671","19","26","2671","Urbana","Nuevo León","Guadalupe",4,0,999,14.07,812,821,1435,1647,1092,176,65,462,1153,32,464,1647,535,464,516,445,3.55,446,2.51545606821989,0,0.785422213769494
565,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,834521.875238095,309.068768963013,0,19,0,0,0,97,0,0,"1903100011207","19","31","1207","Urbana","Nuevo León","Juárez",35,24,1407,9.91,2601,2672,4192,5326,3415,647,107,1732,3551,43,1638,5326,2134,1638,1922,1426,3.25,895,0.596041666666667,0,1.05715674834695
347,4,"CD","Hogar",118,10,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,85.7,715183.25952381,873.76779074251,3,8,1,0,0,92,0,2,"1903103111508","19","31","1508","Urbana","Nuevo León","Juárez",4,5,1384,11.15,1776,1798,3104,3724,2342,375,113,1186,2468,70,1056,3724,1377,1056,1351,1030,3.53,795,0.864688023450586,0,1.07995554393305
347,4,"CD","Hogar",118,10,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,85.7,715183.25952381,873.76779074251,3,8,1,0,0,92,0,2,"1903103111508","19","31","1508","Urbana","Nuevo León","Juárez",4,5,1384,11.15,1776,1798,3104,3724,2342,375,113,1186,2468,70,1056,3724,1377,1056,1351,1030,3.53,795,1.08371212121212,10.4036363636364,0.809306601605318
505,4,"B","Base",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",480000,95.2,844001.538571429,576.514064677237,5,15,0,0,0,160,0,0,"1903103130410","19","31","0410","Urbana","Nuevo León","Juárez",22,26,610,8.63,1542,1578,2223,3192,2210,478,239,808,2224,160,829,3192,1015,829,1014,828,3.85,459,0.745052083333333,0,1.04324679113186
566,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,71.4,564465.49,447.685868313247,1,8,1,0,0,50,0,0,"1903100451226","19","31","1226","Urbana","Nuevo León","Juárez",5,11,566,9.53,1290,1324,1999,2587,1652,312,90,787,1751,49,742,2587,1013,742,1006,735,3.49,468,1.32453703703704,0,0.989152513073166
499,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,708259.995714286,423.0729498147,6,26,0,0,0,165,0,0,"1903100450656","19","31","0656","Urbana","Nuevo León","Juárez",10,23,2027,10.1,3703,3818,5306,6656,4600,1116,216,1552,4983,119,1767,6656,2038,1767,2023,1752,3.77,1342,0.441512345679012,0,1.0715818891626
378,4,"C","Hogar",101.61,13,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1381867.76428571,509.442259855605,0,6,0,0,0,33,0,0,"1902600010849","19","26","0849","Urbana","Nuevo León","Guadalupe",8,7,955,11.44,935,961,1557,1926,1495,253,278,357,1388,181,552,1857,808,556,797,545,3.36,452,2.30583472920156,1.84281570727354,0.719970362622036
613,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1051607.74190476,575.67436580786,4,16,1,1,0,108,1,0,"1903100010800","19","31","0800","Urbana","Nuevo León","Juárez",3,5,1147,10.77,1515,1551,2746,3288,2115,403,92,921,2316,51,897,3288,1081,897,1031,847,3.67,748,0.701225490196078,0,1.04733795501865
377,4,"C","Base",101.92,12,10,"Oficinistas","UT_GAS_URBANA","TRAIN",480000,95.2,958816.381904762,245.677090927917,0,3,0,0,0,37,2,0,"1902600010641","19","26","0641","Urbana","Nuevo León","Guadalupe",6,6,835,9.02,1398,1423,2303,2917,2227,335,627,551,1880,486,815,2917,898,815,878,795,3.58,507,1.53722315280104,0,0.959960483496048
377,4,"C","Base",101.92,12,10,"Oficinistas","UT_GAS_URBANA","TRAIN",480000,95.2,958816.381904762,245.677090927917,0,3,0,0,0,37,2,0,"1902600010641","19","26","0641","Urbana","Nuevo León","Guadalupe",6,6,835,9.02,1398,1423,2303,2917,2227,335,627,551,1880,486,815,2917,898,815,878,795,3.58,507,0.794722222222222,0,1.03861013872682
624,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1099713.55095238,528.266676695713,7,20,0,0,0,124,0,0,"1903100010919","19","31","0919","Urbana","Nuevo León","Juárez",19,14,1037,9.43,2142,2176,3404,4526,3026,664,187,1174,3243,109,1248,4526,1525,1248,1516,1239,3.63,832,1.36238095238095,1.63485714285714,0.953825637606268
609,4,"C","Hogar",112.76,13,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1021663.10857143,402.525553669073,9,21,0,0,0,172,0,0,"1902600010730","19","26","0730","Urbana","Nuevo León","Guadalupe",15,14,1225,8.86,2331,2393,3615,4610,3538,545,992,898,2945,767,1220,4610,1339,1220,1334,1215,3.78,767,0.81382402207114,0,1.08903080060476
609,4,"C","Hogar",112.76,13,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1021663.10857143,402.525553669073,9,21,0,0,0,172,0,0,"1902600010730","19","26","0730","Urbana","Nuevo León","Guadalupe",15,14,1225,8.86,2331,2393,3615,4610,3538,545,992,898,2945,767,1220,4610,1339,1220,1334,1215,3.78,767,1.22264957264957,0,0.998663594929639
625,4,"C","Hogar",117.655882352941,11.8,9.16666666666667,"Barrio Competido","UT_DENSIDAD","TRAIN",490000,95.2,1013194.43809524,373.90374033826,1,14,0,0,0,87,0,1,"1903100011974","19","31","1974","Urbana","Nuevo León","Juárez",21,11,960,10.57,1374,1396,2082,2705,1808,306,47,822,1857,26,872,2705,1082,872,975,765,3.1,606,0.745052083333333,3.57625,0.973697005056398
437,4,"D","Hogar",132.58,13,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1629906.67142857,241.70753397854,7,5,0,2,0,128,0,1,"190260001171A","19","26","171A","Urbana","Nuevo León","Guadalupe",9,5,1794,10.69,2113,2168,3532,4383,3388,443,770,806,3199,378,1171,4307,1316,1172,1309,1165,3.68,945,1.72937604690117,2.45708760969805,0.78853896858604
607,4,"C","Base",113.87,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,57.1,453300.146190476,571.33808551216,1,5,0,0,0,57,0,0,"1902600011654","19","26","1654","Urbana","Nuevo León","Guadalupe",5,14,857,8.99,1778,1839,2783,3737,2768,505,535,763,2605,369,1039,3733,1165,1040,1154,1029,3.59,631,1.0248154352007,0,1.05138529144805
405,4,"C","Base",114.35,13,11,"Oficinistas","UT_GAS_URBANA","TRAIN",480000,85.7,716650.437619048,245.677090927917,0,1,0,0,0,43,2,0,"190260001050A","19","26","050A","Urbana","Nuevo León","Guadalupe",5,6,770,10.96,977,994,1676,2022,1455,204,309,496,1310,216,588,2018,699,589,698,588,3.43,383,1.97642976788705,1.57955632052018,0.793436726154897
606,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.5,657472.358095238,631.016705592051,0,13,0,0,0,34,0,0,"1903100010798","19","31","0798","Urbana","Nuevo León","Juárez",8,0,148,10.17,238,244,370,475,313,63,16,131,336,8,132,475,164,132,161,129,3.6,84,0.461166945840313,1.47425256581883,1.06967025303845
606,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.5,657472.358095238,631.016705592051,0,13,0,0,0,34,0,0,"1903100010798","19","31","0798","Urbana","Nuevo León","Juárez",8,0,148,10.17,238,244,370,475,313,63,16,131,336,8,132,475,164,132,161,129,3.6,84,0.851488095238095,0,1.03331110740679
614,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,646997.244761905,201.561438518281,1,13,0,0,0,86,0,0,"1903100011851","19","31","1851","Urbana","Nuevo León","Juárez",17,7,710,9.85,1381,1393,2402,2906,1778,261,47,1036,1839,31,890,2906,1083,890,999,806,3.27,616,0.851488095238095,0,1.03331110740679
628,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,81,693794.995238095,263.918675889181,0,3,1,0,0,19,0,0,"190310001207A","19","31","207A","Urbana","Nuevo León","Juárez",17,4,1144,11.25,1324,1354,2106,2742,1795,355,76,852,1856,34,846,2742,1265,846,1174,755,3.24,448,2.98020833333333,0,0.834597432905484
602,4,"C","Hogar",119.59,12,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1328804.52142857,357.781558737954,4,12,0,0,0,87,0,0,"1902600012046","19","26","2046","Urbana","Nuevo León","Guadalupe",10,11,2165,10.91,2549,2588,3819,5116,3809,624,649,1047,3635,434,1415,5116,1583,1415,1505,1337,3.62,1109,0.838485356073296,2.01034440793477,0.972427502762231
